-1.7000	1.1000	0.0500	1.2350
-1.7000	1.2000	0.0500	1.1759
-1.7000	1.3000	0.0500	0.8286
-1.7000	1.4000	0.0500	0.5977
-1.7000	1.5000	0.0500	0.4059
-1.7000	1.6000	0.0500	0.3273
-1.7000	1.7000	0.0500	0.2262
-1.7000	1.8000	0.0500	0.1515
-1.7000	1.9000	0.0500	0.0965
-1.6000	-2.0000	0.0500	-0.6579
-1.6000	-1.9000	0.0500	-0.7510
-1.6000	-1.8000	0.0500	-0.8262
-1.6000	-1.7000	0.0500	-1.2018
-1.6000	-1.6000	0.0500	-1.4042
-1.6000	-1.5000	0.0500	-1.6375
-1.6000	-1.4000	0.0500	-1.8767
-1.6000	-1.3000	0.0500	-2.1653
-1.6000	-1.2000	0.0500	-2.5573
-1.6000	-1.1000	0.0500	-3.0430
-1.6000	-1.0000	0.0500	-3.6033
-1.6000	-0.9000	0.0500	-4.2074
-1.6000	-0.8000	0.0500	-4.7814
-1.6000	-0.7000	0.0500	-5.2719
-1.6000	-0.6000	0.0500	-5.5820
-1.6000	-0.5000	0.0500	-5.5758
-1.6000	-0.4000	0.0500	-5.0780
-1.6000	-0.3000	0.0500	-3.9773
-1.6000	-0.2000	0.0500	-2.2477
-1.6000	-0.1000	0.0500	-0.0424
-1.6000	-0.0000	0.0500	2.2874
-1.6000	0.1000	0.0500	4.3206
-1.6000	0.2000	0.0500	5.7220
-1.6000	0.3000	0.0500	6.3552
-1.6000	0.4000	0.0500	6.3027
-1.6000	0.5000	0.0500	5.7744
-1.6000	0.6000	0.0500	4.9927
-1.6000	0.7000	0.0500	4.1359
-1.6000	0.8000	0.0500	3.3149
-1.6000	0.9000	0.0500	2.5867
-1.6000	1.0000	0.0500	1.8343
-1.6000	1.1000	0.0500	1.2887
-1.6000	1.2000	0.0500	1.2291
-1.6000	1.3000	0.0500	0.8800
-1.6000	1.4000	0.0500	0.6372
-1.6000	1.5000	0.0500	0.4406
-1.6000	1.6000	0.0500	0.3207
-1.6000	1.7000	0.0500	0.2246
-1.6000	1.8000	0.0500	0.1524
-1.6000	1.9000	0.0500	0.0960
-1.5000	-2.0000	0.0500	-0.6798
-1.5000	-1.9000	0.0500	-0.8115
-1.5000	-1.8000	0.0500	-0.9122
-1.5000	-1.7000	0.0500	-1.3234
-1.5000	-1.6000	0.0500	-1.5191
-1.5000	-1.5000	0.0500	-1.7722
-1.5000	-1.4000	0.0500	-2.0963
-1.5000	-1.3000	0.0500	-2.5062
-1.5000	-1.2000	0.0500	-3.0196
-1.5000	-1.1000	0.0500	-3.6288
-1.5000	-1.0000	0.0500	-4.3223
-1.5000	-0.9000	0.0500	-5.3065
-1.5000	-0.8000	0.0500	-6.1960
-1.5000	-0.7000	0.0500	-7.1346
-1.5000	-0.6000	0.0500	-7.9759
-1.5000	-0.5000	0.0500	-8.4890
-1.5000	-0.4000	0.0500	-8.2107
-1.5000	-0.3000	0.0500	-7.0886
-1.5000	-0.2000	0.0500	-5.0258
-1.5000	-0.1000	0.0500	-2.0862
-1.5000	-0.0000	0.0500	1.2227
-1.5000	0.1000	0.0500	4.2404
-1.5000	0.2000	0.0500	6.3843
-1.5000	0.3000	0.0500	7.3936
-1.5000	0.4000	0.0500	7.3979
-1.5000	0.5000	0.0500	6.7570
-1.5000	0.6000	0.0500	5.7790
-1.5000	0.7000	0.0500	4.7166
-1.5000	0.8000	0.0500	3.7203
-1.5000	0.9000	0.0500	2.8665
-1.5000	1.0000	0.0500	2.0885
-1.5000	1.1000	0.0500	1.5914
-1.5000	1.2000	0.0500	1.2231
-1.5000	1.3000	0.0500	0.8904
-1.5000	1.4000	0.0500	0.6326
-1.5000	1.5000	0.0500	0.4545
-1.5000	1.6000	0.0500	0.3205
-1.5000	1.7000	0.0500	0.2239
-1.5000	1.8000	0.0500	0.1619
-1.5000	1.9000	0.0500	0.1393
-1.4000	-2.0000	0.0500	-0.6322
-1.4000	-1.9000	0.0500	-0.8473
-1.4000	-1.8000	0.0500	-1.1684
-1.4000	-1.7000	0.0500	-1.4018
-1.4000	-1.6000	0.0500	-1.6181
-1.4000	-1.5000	0.0500	-1.9087
-1.4000	-1.4000	0.0500	-2.2991
-1.4000	-1.3000	0.0500	-2.8120
-1.4000	-1.2000	0.0500	-3.4514
-1.4000	-1.1000	0.0500	-4.2184
-1.4000	-1.0000	0.0500	-5.1093
-1.4000	-0.9000	0.0500	-6.4051
-1.4000	-0.8000	0.0500	-7.7124
